2.100000000000000000e+01,6.933891137501364543e-01,7.393178208039939969e-01,2.277053984407104714e-01
2.200000000000000000e+01,6.398109260909090601e-01,7.601533840147604026e-01,2.429373188387824178e-01
2.300000000000000000e+01,5.819106836338634459e-01,7.762785424258435985e-01,2.579786847366162816e-01
2.400000000000000000e+01,5.204777184348338137e-01,7.874616252181498854e-01,2.727427981670346169e-01
2.500000000000000000e+01,4.563465113682860230e-01,7.935356111894102948e-01,2.871424701812106406e-01
2.600000000000000000e+01,3.903851204288240062e-01,7.944013325980677775e-01,3.010904375671307198e-01
2.700000000000000000e+01,3.234831836145721784e-01,7.900297420796500436e-01,3.144997961373113271e-01
2.800000000000000000e+01,2.565396654540627042e-01,7.804632057114848642e-01,3.272844422886833082e-01
2.900000000000000000e+01,1.904505193066630131e-01,7.658158033594747449e-01,3.393595249939686531e-01
3.000000000000000000e+01,1.260964381732194439e-01,7.462726296413024762e-01,3.506419082773176155e-01
3.100000000000000000e+01,6.433086489725339807e-02,7.220881007693853437e-01,3.610506593754449489e-01
3.200000000000000000e+01,5.968428352169596884e-03,6.935832927024283556e-01,3.705074942990430054e-01
3.300000000000000000e+01,-4.822603443388717714e-02,6.611423287310749242e-01,3.789373225442750903e-01
3.400000000000000000e+01,-9.754771916316778979e-02,6.252078721311621345e-01,3.862687585063527829e-01
3.500000000000000000e+01,-1.413612181298823378e-01,5.862757673711542772e-01,3.924346599235887245e-01
3.600000000000000000e+01,-1.791088799967872069e-01,5.448889004451575868e-01,3.973727614325049950e-01
3.700000000000000000e+01,-2.103180531569887601e-01,5.016303282799683405e-01,4.010262679639645111e-01
3.800000000000000000e+01,-2.346071166234236505e-01,4.571157586647639492e-01,4.033445803858667356e-01
3.900000000000000000e+01,-2.516902199611186774e-01,4.119854341474613046e-01,4.042841002305310738e-01
4.000000000000000000e+01,-2.613806723921049957e-01,3.668954983116829438e-01,4.038091909434163296e-01
4.100000000000000000e+01,-2.635929405873618792e-01,3.225088627410367392e-01,4.018933304056275801e-01
4.200000000000000000e+01,-2.583432345319719992e-01,2.794855885954539154e-01,3.985205640408111538e-01
4.300000000000000000e+01,-2.457486809203976441e-01,2.384727445725753070e-01,3.936874028125512681e-01
4.400000000000000000e+01,-2.260251035184230317e-01,2.000936109460475232e-01,3.874053832873592951e-01
4.500000000000000000e+01,-1.994834495293982268e-01,1.649359598027234641e-01,3.797046369143062816e-01
4.600000000000000000e+01,-1.665249199443156747e-01,1.335389550671755576e-01,3.706389831925649414e-01
4.700000000000000000e+01,-1.276348798681518626e-01,1.063779478588367244e-01,3.602932939675221879e-01
4.800000000000000000e+01,-8.337564164379440701e-02,8.384621934599455206e-02,3.487940501452684305e-01
4.900000000000000000e+01,-3.437822900315518071e-02,6.623298524795365183e-02,3.363236905522019038e-01
5.000000000000000000e+01,1.866675575199266968e-02,5.369900140997430071e-02,3.231372912854913459e-01
5.100000000000000000e+01,7.501902758922701642e-02,4.625707368348487558e-02,3.095742359342183447e-01
5.200000000000000000e+01,1.338991336944059252e-01,4.377397043166678797e-02,2.960487716906303191e-01
5.300000000000000000e+01,1.944994357800108598e-01,4.600938685501962389e-02,2.830048230888103089e-01
5.400000000000000000e+01,2.559954023837401893e-01,5.268100105115706977e-02,2.708474460336940393e-01
5.500000000000000000e+01,3.175570504584945830e-01,6.351642582576243201e-02,2.598907124414102099e-01
5.600000000000000000e+01,3.783603745486857073e-01,7.826858583572726680e-02,2.503446478782398454e-01
5.700000000000000000e+01,4.375986031653210651e-01,9.670459835778391633e-02,2.423300062214476247e-01
5.800000000000000000e+01,4.944931255799369652e-01,1.185875607183914382e-01,2.359007566107302611e-01
5.900000000000000000e+01,5.483039380883172331e-01,1.436616841230770880e-01,2.310636438865608933e-01
6.000000000000000000e+01,5.983394667501501507e-01,1.716430917605959172e-01,2.277925165399385110e-01
6.100000000000000000e+01,6.439656335610424165e-01,2.022154757675147241e-01,2.260382578336556647e-01
6.200000000000000000e+01,6.846140448009985224e-01,2.350292707044115692e-01,2.257356591157647085e-01
6.300000000000000000e+01,7.197891937450986433e-01,2.697033233642762706e-01,2.268081990241994916e-01
6.400000000000000000e+01,7.490745848112154714e-01,3.058282598692367293e-01,2.291714685653678807e-01
6.500000000000000000e+01,7.721377023299342834e-01,3.429710700880549967e-01,2.327356364916456088e-01
6.600000000000000000e+01,7.887337642107290492e-01,3.806805380992029364e-01,2.374072510147835213e-01
6.700000000000000000e+01,7.987082185906533294e-01,4.184932755966628837e-01,2.430905377531472067e-01
6.800000000000000000e+01,8.019979598231747886e-01,4.559401403372185801e-01,2.496883426540463802e-01
6.900000000000000000e+01,7.986312586263649704e-01,4.925528775898262435e-01,2.571028077969707559e-01
7.000000000000000000e+01,7.887264195915688614e-01,5.278708378207277452e-01,2.652358557813695450e-01
7.100000000000000000e+01,7.724891972892544700e-01,5.614476395581737833e-01,2.739895422357731536e-01
7.200000000000000000e+01,7.502090196382567022e-01,5.928576609458690028e-01,2.832663189530249537e-01
7.300000000000000000e+01,7.222540837792947865e-01,6.217022513716938814e-01,2.929692427103721686e-01
7.400000000000000000e+01,6.890654051790703338e-01,6.476155642682471791e-01,3.030021554605306089e-01
7.500000000000000000e+01,6.511499148708519424e-01,6.702699209948258519e-01,3.132698555868306256e-01
7.600000000000000000e+01,6.090727124155976835e-01,6.893806270641900102e-01,3.236782710169702759e-01
7.700000000000000000e+01,5.634485931722847951e-01,7.047101750371829176e-01,3.341346412041612535e-01
7.800000000000000000e+01,5.149329776512159285e-01,7.160717499967312882e-01,3.445477397171046730e-01
7.900000000000000000e+01,4.642123779716556542e-01,7.233319973098126798e-01,3.548280954204648396e-01
8.000000000000000000e+01,4.119945416666792593e-01,7.264130725228175045e-01,3.648881935722875780e-01
8.100000000000000000e+01,3.589984162157767167e-01,7.252938747715685919e-01,3.746428221492342225e-01
8.200000000000000000e+01,3.059440787128749895e-01,7.200104333522089339e-01,3.840093303098824351e-01
8.300000000000000000e+01,2.535427739988150853e-01,7.106555136206123002e-01,3.929079666429455275e-01
8.400000000000000000e+01,2.024872014387661956e-01,6.973774147862777939e-01,4.012621795658995461e-01
8.500000000000000000e+01,1.534421853726836149e-01,6.803779635227269473e-01,4.089990344692074897e-01
8.600000000000000000e+01,1.070358572059444124e-01,6.599097505205396841e-01,4.160495984449604223e-01
8.700000000000000000e+01,6.385146826021462219e-02,6.362726380206829013e-01,4.223493682855750664e-01
8.800000000000000000e+01,2.441994201940328457e-02,6.098095844987008185e-01,4.278387315315312911e-01
8.900000000000000000e+01,-1.078673754701053866e-02,5.809018383099101568e-01,4.324634655843564435e-01
9.000000000000000000e+01,-4.136121812988213797e-02,5.499635578477484188e-01,4.361752816811556577e-01
9.100000000000000000e+01,-6.696548253928902295e-02,5.174359200047220497e-01,4.389324226647815519e-01
9.200000000000000000e+01,-8.733450946351750677e-02,4.837807813411018065e-01,4.407003259754416757e-01
9.300000000000000000e+01,-1.022788532724376309e-01,4.494739573224235674e-01,4.414523661039722047e-01
9.400000000000000000e+01,-1.116861207412888080e-01,4.149981804358799931e-01,4.411706798207572500e-01
9.500000000000000000e+01,-1.155213388346807979e-01,3.808358202048646723e-01,4.398471666412313019e-01
9.600000000000000000e+01,-1.138262238444753827e-01,3.474613861416822047e-01,4.374845326954546754e-01
9.700000000000000000e+01,-1.067173779812454204e-01,3.153339133902857139e-01,4.340975577024718812e-01
9.800000000000000000e+01,-9.438345474692827475e-02,2.848892766302749679e-01,4.297145128375409739e-01
9.900000000000000000e+01,-7.708134884688105926e-02,2.565325171204259624e-01,4.243787388392390447e-01
1.000000000000000000e+02,-5.513147982779115219e-02,2.306302935881202054e-01,4.181503389836512263e-01
1.010000000000000000e+02,-2.891225086597709604e-02,2.075036312079609480e-01,4.111078680985217892e-01
1.020000000000000000e+02,1.146224989485189472e-03,1.874212586888587273e-01,4.033498215657391195e-01
1.030000000000000000e+02,3.456902943838174869e-02,1.705939343925059748e-01,3.949955315412017054e-01
1.040000000000000000e+02,7.084386498491423989e-02,1.571703790145168589e-01,3.861848268963637976e-01
1.050000000000000000e+02,1.094288869673749887e-01,1.472354855106258187e-01,3.770762873793878645e-01
1.060000000000000000e+02,1.497608218634385868e-01,1.408114158938293392e-01,3.678429446753236354e-01
1.070000000000000000e+02,1.912632497653105057e-01,1.378619224383909325e-01,3.586656354886311737e-01
1.080000000000000000e+02,2.333549283562191268e-01,1.382992042889904238e-01,3.497247421819573154e-01
1.090000000000000000e+02,2.754580369865752276e-01,1.419924007679718714e-01,3.411912086042380166e-01
1.100000000000000000e+02,3.170062225021428315e-01,1.487761050515583883e-01,3.332183654383586990e-01
1.110000000000000000e+02,3.574523332488560579e-01,1.584575439283875953e-01,3.259361897471644842e-01
1.120000000000000000e+02,3.962757340753279567e-01,1.708218400118285407e-01,3.194482382535620557e-01
1.130000000000000000e+02,4.329891030569684718e-01,1.856354747255858084e-01,3.138311134342406383e-01
1.140000000000000000e+02,4.671446199358870177e-01,2.026484597041970093e-01,3.091358416607549175e-01
1.150000000000000000e+02,4.983394667501497288e-01,2.215958795263489600e-01,3.053903838988494268e-01
1.160000000000000000e+02,5.262205726398174743e-01,2.421993453308769750e-01,3.026026412445381730e-01
1.170000000000000000e+02,5.504885471772057448e-01,2.641687048986546826e-01,3.007635210101561318e-01
1.180000000000000000e+02,5.709007595760604570e-01,2.872041760988643389e-01,2.998498144190562265e-01
1.190000000000000000e+02,5.872735345825244035e-01,3.109989417916741994e-01,2.998267700706204186e-01
1.200000000000000000e+02,5.994834495293979160e-01,3.352421653351508324e-01,3.006503293138483857e-01
1.210000000000000000e+02,6.074677307329040543e-01,3.596223441159037137e-01,3.022690340958223421e-01
1.220000000000000000e+02,6.112237609189655752e-01,3.838309006445911331e-01,3.046256386429201379e-01
1.230000000000000000e+02,6.108077224804984162e-01,4.075659066770989103e-01,3.076584637661187727e-01
1.240000000000000000e+02,6.063324138936584395e-01,4.305358391177576127e-01,3.113025331060008671e-01
1.250000000000000000e+02,5.979642883761862038e-01,4.524632733985054500e-01,3.154905279378856231e-01
1.260000000000000000e+02,5.859197746860251854e-01,4.730884286639975844e-01,3.201535930781601036e-01
1.270000000000000000e+02,5.704609496810908453e-01,4.921724881275992280e-01,3.252220225708891688e-01
1.280000000000000000e+02,5.518906407581058993e-01,5.095006277847589082e-01,3.306258490206358536e-01
1.290000000000000000e+02,5.305470434472012720e-01,5.248846959590762751e-01,3.362953568500183232e-01
1.300000000000000000e+02,5.067979451692449233e-01,5.381654956581866101e-01,3.421615362241042235e-01
1.310000000000000000e+02,4.810346503975860832e-01,5.492146350502288277e-01,3.481564864899518441e-01
1.320000000000000000e+02,4.536657051623673720e-01,5.579359083875957692e-01,3.542137942757765390e-01
1.330000000000000000e+02,4.251105199754789954e-01,5.642661745174070154e-01,3.602689036800527655e-01
1.340000000000000000e+02,3.957929898439292438e-01,5.681757630516109936e-01,3.662594399775860876e-01
1.350000000000000000e+02,3.661352081092557054e-01,5.696683506342405945e-01,3.721254654380307669e-01
1.360000000000000000e+02,3.365513674544419187e-01,5.687804356101466841e-01,3.778098443750160240e-01
1.370000000000000000e+02,3.074419366336605952e-01,5.655801947103767935e-01,3.832585496692908489e-01
1.380000000000000000e+02,2.791881954008232358e-01,5.601659540126266990e-01,3.884209501459296998e-01
1.390000000000000000e+02,2.521472028562580792e-01,5.526642235916201518e-01,3.932500826199226140e-01
1.400000000000000000e+02,2.266472661295712843e-01,5.432273245396560535e-01,3.977029599882054289e-01
1.410000000000000000e+02,2.029839671183079064e-01,5.320306604068190115e-01,4.017408538267858709e-01
1.420000000000000000e+02,1.814167950659557049e-01,5.192696740446363091e-01,4.053295783184945322e-01
1.430000000000000000e+02,1.621664222581195303e-01,5.051565398366950621e-01,4.084397694525623845e-01
1.440000000000000000e+02,1.454126492179531049e-01,4.899166443137514260e-01,4.110471569972250494e-01
1.450000000000000000e+02,1.312930346706542850e-01,4.737849110254575002e-01,4.131328262442735544e-01
1.460000000000000000e+02,1.199022144022630076e-01,4.570020279081667414e-01,4.146834653759970402e-01
1.470000000000000000e+02,1.112919021384914942e-01,4.398106372231708194e-01,4.156915927653426213e-01
1.480000000000000000e+02,1.054715548882909915e-01,4.224515494450207242e-01,4.161557567679959324e-01
1.490000000000000000e+02,1.024096750002786438e-01,4.051600433230058695e-01,4.160806984937315822e-01
1.500000000000000000e+02,1.020357116238135020e-01,3.881623147197060253e-01,4.154774657470233779e-01
1.510000000000000000e+02,1.042425154936930665e-01,3.716721367276875632e-01,4.143634637483137317e-01
1.520000000000000000e+02,1.088892930968812511e-01,3.558877927863294821e-01,4.127624257915503692e-01
1.530000000000000000e+02,1.158049994434679486e-01,3.409893427148961709e-01,4.107042852583226988e-01
1.540000000000000000e+02,1.247921029461525610e-01,3.271362656731428564e-01,4.082249697664231958e-01
1.550000000000000000e+02,1.356306513875910058e-01,3.144655945999971780e-01,4.053658935857972767e-01
1.560000000000000000e+02,1.480825646769254045e-01,3.030904756339538042e-01,4.021735091059146505e-01
1.570000000000000000e+02,1.618960780989310844e-01,2.930992344018703011e-01,3.986986831599770298e-01
1.580000000000000000e+02,1.768102590531316909e-01,2.845550516588469803e-01,3.949957143139187221e-01
1.590000000000000000e+02,1.925595208564404304e-01,2.774961137851637560e-01,3.911213627911617197e-01
1.600000000000000000e+02,2.088780590110235202e-01,2.719362883492501548e-01,3.871337161430868368e-01
1.610000000000000000e+02,2.255041383685728595e-01,2.678662675469578036e-01,3.830909730088810639e-01
1.620000000000000000e+02,2.421841637835371319e-01,2.652551213792063156e-01,3.790501920912752731e-01
1.630000000000000000e+02,2.586764720537398921e-01,2.640521914806213677e-01,3.750660629069533791e-01
1.640000000000000000e+02,2.747547890939747162e-01,2.641892229187670083e-01,3.711898394639047138e-01
1.650000000000000000e+02,2.902113032590304398e-01,2.655826108629194549e-01,3.674683595350009546e-01
1.660000000000000000e+02,3.048593133976571501e-01,2.681358464539677633e-01,3.639432028836382393e-01
1.670000000000000000e+02,3.185354184387939602e-01,2.717419232050442002e-01,3.606501505164318999e-01
1.680000000000000000e+02,3.311012239392125966e-01,2.762857263296682464e-01,3.576188365114403855e-01
1.690000000000000000e+02,3.424445499058614839e-01,2.816463577181744227e-01,3.548726245263228996e-01
1.700000000000000000e+02,3.524801331927254755e-01,2.876994018525866337e-01,3.524286225416835561e-01
1.710000000000000000e+02,3.611498267071269197e-01,2.943190483456404327e-01,3.502979386386252947e-01
1.720000000000000000e+02,3.684223063932484665e-01,3.013801192219806580e-01,3.484860195766801283e-01
1.730000000000000000e+02,3.742923053456537197e-01,3.087599599390455918e-01,3.469930993768754468e-01
1.740000000000000000e+02,3.787794023046837655e-01,3.163401880424772661e-01,3.458147160934142983e-01
1.750000000000000000e+02,3.819263990709029777e-01,3.240082871372578222e-01,3.449422703053857675e-01
1.760000000000000000e+02,3.837973279310088470e-01,3.316590334630203918e-01,3.443636026602803213e-01
1.770000000000000000e+02,3.844751359105175181e-01,3.391957418587610573e-01,3.440635725965399683e-01
1.780000000000000000e+02,3.840590974720502482e-01,3.465313183278501685e-01,3.440246244094188888e-01
1.790000000000000000e+02,3.826620110917638984e-01,3.535891072908280974e-01,3.442273310012055609e-01
1.800000000000000000e+02,3.804072379176913765e-01,3.603035240891721003e-01,3.446509078140151949e-01
1.810000000000000000e+02,3.774256424081841033e-01,3.666204659293663681e-01,3.452736920525740216e-01
1.820000000000000000e+02,3.738524954506837750e-01,3.724974978664073455e-01,3.460735840151172305e-01
1.830000000000000000e+02,3.698243999741490651e-01,3.779038142644305376e-01,3.470284485971446009e-01
1.840000000000000000e+02,3.654762975145108839e-01,3.828199803027558801e-01,3.481164758544385007e-01
1.850000000000000000e+02,3.609386116118207810e-01,3.872374622952334811e-01,3.493165001016557136e-01
1.860000000000000000e+02,3.563345803675607715e-01,3.911579597848524048e-01,3.506082773301646971e-01
1.870000000000000000e+02,3.517778260446119964e-01,3.945925563192809182e-01,3.519727210057050359e-01
1.880000000000000000e+02,3.473702043389454985e-01,3.975607095628579946e-01,3.533920963172017538e-01
1.890000000000000000e+02,3.431999699927302805e-01,4.000891045767118737e-01,3.548501731883452748e-01
1.900000000000000000e+02,3.393402888661434247e-01,4.022103969162777459e-01,3.563323383636864961e-01
1.910000000000000000e+02,3.358481195618414628e-01,4.039618740184208745e-01,3.578256673642230545e-01
1.920000000000000000e+02,3.327634803311816380e-01,4.053840630738349549e-01,3.593189580271658468e-01
1.930000000000000000e+02,3.301091094190498065e-01,4.065193279835634943e-01,3.608027159407586337e-01
1.940000000000000000e+02,3.278905193613927405e-01,4.074104716432024320e-01,3.622691108236680280e-01
1.950000000000000000e+02,3.260964381732203710e-01,4.080993957958685692e-01,3.637119026077115236e-01
1.960000000000000000e+02,3.246996229898340691e-01,4.086257797165573358e-01,3.651263262649859231e-01
1.970000000000000000e+02,3.236580246807052585e-01,4.090259225953448152e-01,3.665089270758103424e-01
1.980000000000000000e+02,3.229162753675653974e-01,4.093317078377574636e-01,3.678574449140260549e-01
1.990000000000000000e+02,3.224074647608559663e-01,4.095696595148360375e-01,3.691705709859610107e-01
2.000000000000000000e+02,3.220551658860373312e-01,4.097602140471919840e-01,3.704477565880575640e-01
2.010000000000000000e+02,3.217756661952965169e-01,4.099171584019849490e-01,3.716889910301464650e-01
2.020000000000000000e+02,3.214803563288876065e-01,4.100472612622891866e-01,3.728945735054079447e-01
2.030000000000000000e+02,3.210782259664171634e-01,4.101501034460713346e-01,3.740648847155683132e-01
2.040000000000000000e+02,3.204784143384463713e-01,4.102181099141983811e-01,3.752001640200967603e-01
2.050000000000000000e+02,3.195927620823085791e-01,4.102367815773390047e-01,3.763002978809001364e-01
2.060000000000000000e+02,3.183383112352607403e-01,4.101851210365987654e-01,3.773646250456084705e-01
2.070000000000000000e+02,3.166397012576096515e-01,4.100362425043815873e-01,3.783917633882360465e-01
2.080000000000000000e+02,3.144314110454765610e-01,4.097581524562085575e-01,3.793794629110105454e-01
2.090000000000000000e+02,3.116597998877040920e-01,4.093146841035342209e-01,3.803244885241053863e-01
2.100000000000000000e+02,3.082849041881270402e-01,4.086665656902109811e-01,3.812225354583231862e-01
2.110000000000000000e+02,3.042819514418890203e-01,4.077725999012513092e-01,3.820681794429178213e-01
2.120000000000000000e+02,2.996425583376477464e-01,4.065909294226177639e-01,3.828548628140414078e-01
2.130000000000000000e+02,2.943755858588723573e-01,4.050803621321498182e-01,3.835749161885228520e-01
2.140000000000000000e+02,2.885076307688037578e-01,4.032017273287035741e-01,3.842196164038896300e-01
2.150000000000000000e+02,2.820831397679111618e-01,4.009192336508575205e-01,3.847792797254873665e-01
2.160000000000000000e+02,2.751641397860643545e-01,3.982017987416749949e-01,3.852433890189802534e-01
2.170000000000000000e+02,2.678295851855447274e-01,3.950243206144488650e-01,3.856007532818114258e-01
2.180000000000000000e+02,2.601743299745260529e-01,3.913688606288397431e-01,3.858396989190776005e-01
2.190000000000000000e+02,2.523077403326401402e-01,3.872257119268193715e-01,3.859482839926158815e-01
2.200000000000000000e+02,2.443519697016064973e-01,3.825943216683836412e-01,3.859145452659691333e-01
2.210000000000000000e+02,2.364399252699300180e-01,3.774840462841024813e-01,3.857267638829420253e-01
2.220000000000000000e+02,2.287129607630569439e-01,3.719147153125966221e-01,3.853737522102025359e-01
2.230000000000000000e+02,2.213183359292952845e-01,3.659169848716553597e-01,3.848451576849220013e-01
2.240000000000000000e+02,2.144064878878495228e-01,3.595324651070966326e-01,3.841317801235559215e-01
2.250000000000000000e+02,2.081281634911187894e-01,3.528136100564717159e-01,3.832258985984600130e-01
2.260000000000000000e+02,2.026314649752580521e-01,3.458233630495419764e-01,3.821216032283933917e-01
2.270000000000000000e+02,1.980588633720598568e-01,3.386345557730168765e-01,3.808151265667439889e-01
2.280000000000000000e+02,1.945442353884882236e-01,3.313290646165177322e-01,3.793051682156807769e-01
2.290000000000000000e+02,1.922099797014537315e-01,3.239967337108905499e-01,3.775932051069301743e-01
2.300000000000000000e+02,1.911642678555204311e-01,3.167340800830462100e-01,3.756837785810943631e-01
2.310000000000000000e+02,1.914984831983028435e-01,3.096428025474354251e-01,3.735847478261087318e-01
2.320000000000000000e+02,1.932848985678414233e-01,3.028281220244275485e-01,3.713074977991026593e-01
2.330000000000000000e+02,1.965746398003632989e-01,2.963969867828078475e-01,3.688670883911238652e-01
2.340000000000000000e+02,2.013959776139388758e-01,2.904561812756193406e-01,3.662823306640775045e-01
2.350000000000000000e+02,2.077529851171556752e-01,2.851103814135160786e-01,3.635757757461545725e-01
2.360000000000000000e+02,2.156245921794930354e-01,2.804602018229643834e-01,3.607736028300617126e-01
2.370000000000000000e+02,2.249640612816463936e-01,2.766002814515076125e-01,3.579053949256702505e-01
2.380000000000000000e+02,2.356989023503565650e-01,2.736174526178367095e-01,3.550037943499976256e-01
2.390000000000000000e+02,2.477312365932864968e-01,2.715890368437257618e-01,3.521040326859238845e-01
2.400000000000000000e+02,2.609386116118211918e-01,2.705813096659556716e-01,3.492433366580219301e-01
2.410000000000000000e+02,2.751752622151309446e-01,2.706481341621777004e-01,3.464602854360858131e-01
2.420000000000000000e+02,2.902738035216431145e-01,2.718297745480524052e-01,3.437940499746537926e-01
2.430000000000000000e+02,3.060473352489526122e-01,2.741519974961532657e-01,3.412835191308942195e-01
2.440000000000000000e+02,3.222919286929012417e-01,2.776253504018268425e-01,3.389664827052869533e-01
2.450000000000000000e+02,3.387894609097918952e-01,2.822446505421650764e-01,3.368788177879839529e-01
2.460000000000000000e+02,3.553107541646768341e-01,2.879886864960706228e-01,3.350537186794018685e-01
2.470000000000000000e+02,3.716189729073900438e-01,2.948201210716154819e-01,3.335210078474155626e-01
2.480000000000000000e+02,3.874732254899547756e-01,3.026855900241426922e-01,3.323065514305892920e-01
2.490000000000000000e+02,4.026323136356049215e-01,3.115159966956381754e-01,3.314317899137176893e-01
2.500000000000000000e+02,4.168585693886026622e-01,3.212270015020849412e-01,3.309133942046627586e-01
2.510000000000000000e+02,4.299217169779033787e-01,3.317197093524684171e-01,3.307630458331184409e-01
2.520000000000000000e+02,4.416026957628813032e-01,3.428815595583043496e-01,3.309873330064667662e-01
2.530000000000000000e+02,4.516973802252022829e-01,3.545874217438512721e-01,3.315877506108875217e-01
2.540000000000000000e+02,4.600201338391948780e-01,3.667008989938962404e-01,3.325607896959221210e-01
2.550000000000000000e+02,4.664071355876437952e-01,3.790758358469087375e-01,3.338981010475134958e-01
2.560000000000000000e+02,4.707194208668382118e-01,3.915580241145809604e-01,3.355867178136369700e-01
2.570000000000000000e+02,4.728455825023564763e-01,4.039870943085895338e-01,3.376093233915838376e-01
2.580000000000000000e+02,4.727040825171434646e-01,4.161985750592699373e-01,3.399445525740367180e-01
2.590000000000000000e+02,4.702451310813331453e-01,4.280260976459199784e-01,3.425673159877050677e-01
2.600000000000000000e+02,4.654520956397322773e-01,4.393037178945585208e-01,3.454491399021978881e-01
2.610000000000000000e+02,4.583424104550899436e-01,4.498683234166266920e-01,3.485585153981294315e-01
2.620000000000000000e+02,4.489679646085952269e-01,4.595620913349798276e-01,3.518612514241756251e-01
2.630000000000000000e+02,4.374149547389474257e-01,4.682349563584557450e-01,3.553208317183464970e-01
2.640000000000000000e+02,4.238031973452016654e-01,4.757470495049078152e-01,3.588987728432804780e-01
2.650000000000000000e+02,4.082849041881272401e-01,4.819710667283461092e-01,3.625549817051063051e-01
2.660000000000000000e+02,3.910429330580463270e-01,4.867945257331726117e-01,3.662481138581388795e-01
2.670000000000000000e+02,3.722885347909375975e-01,4.901218562965414249e-01,3.699359467542646662e-01
2.680000000000000000e+02,3.522586257669171328e-01,4.918763112148840655e-01,3.735757304196246631e-01
2.690000000000000000e+02,3.312126230774944946e-01,4.920016485176973431e-01,3.771244893980366664e-01
2.700000000000000000e+02,3.094288869673747500e-01,4.904635689133817755e-01,3.805394553238448108e-01
2.710000000000000000e+02,2.872008219181673150e-01,4.872507829098328691e-01,3.837784363918014252e-01
2.720000000000000000e+02,2.648326937302969419e-01,4.823758002026475311e-01,3.868001885113644400e-01
2.730000000000000000e+02,2.426352250728279203e-01,4.758753642033273779e-01,3.895647895965579366e-01
2.740000000000000000e+02,2.209210361195921291e-01,4.678105089423652552e-01,3.920340473213477783e-01
2.750000000000000000e+02,1.999999999999996225e-01,4.582662339230290649e-01,3.941719062592506928e-01
2.760000000000000000e+02,1.801745848067516920e-01,4.473507853638357123e-01,3.959448712551193461e-01
2.770000000000000000e+02,1.617352547804100371e-01,4.351945418462831450e-01,3.973224454839976993e-01
2.780000000000000000e+02,1.449560030106714914e-01,4.219485076432397674e-01,3.982775841401950956e-01
2.790000000000000000e+02,1.300900865533117512e-01,4.077824231060258042e-01,3.987871641524879385e-01
2.800000000000000000e+02,1.173660322757373309e-01,3.928825078025039441e-01,3.988324694882185995e-01
2.810000000000000000e+02,1.069839780475148605e-01,3.774488587011780583e-01,3.983996902686833819e-01
2.820000000000000000e+02,9.911240913760308024e-02,3.616925326638579241e-01,3.974804319886472426e-01
2.830000000000000000e+02,9.388534393729025540e-02,3.458323500208898560e-01,3.960722283202677829e-01
2.840000000000000000e+02,9.140001648345874585e-02,3.300914642428079415e-01,3.941790470843868355e-01
2.850000000000000000e+02,9.171509581187262117e-02,3.146937409503120509e-01,3.918118155251692492e-01
2.860000000000000000e+02,9.484947403963811530e-02,2.998600650180829330e-01,3.889887326459168793e-01
2.870000000000000000e+02,1.007816463860631284e-01,2.858045432731377566e-01,3.857357601583681905e-01
2.880000000000000000e+02,1.094496972278531377e-01,2.727307981621397981e-01,3.820868289222546510e-01
2.890000000000000000e+02,1.207518968913795787e-01,2.608283972205681644e-01,3.780839255770109819e-01
2.900000000000000000e+02,1.345479043602678393e-01,2.502695365885157508e-01,3.737769622962522353e-01
